,Date,ALI=F,CC=F,CT=F,GC=F,GF=F,HE=F,HG=F,KC=F,LE=F,OJ=F,PA=F,PL=F,SB=F,SI=F,TIO=F,ZC=F,ZS=F,ZW=F
587,2018-05-07,2300.0,2870.0,85.98999786376953,1312.199951171875,137.625,66.07499694824219,3.059499979019165,118.1999969482422,105.1750030517578,165.64999389648438,964.2999877929688,908.0,11.31999969482422,16.413000106811523,66.69000244140625,393.25,1002.25,514.0
588,2018-05-08,2300.0,2794.0,85.37999725341797,1312.0,137.72500610351562,66.19999694824219,3.0404999256134038,116.5500030517578,106.3000030517578,162.5,965.5999755859376,907.0999755859376,11.5600004196167,16.38800048828125,66.98999786376953,395.5,1011.25,517.75
589,2018-05-09,2300.0,2774.0,85.86000061035156,1311.300048828125,137.14999389648438,65.92500305175781,3.039499998092652,115.5,105.6750030517578,167.75,972.7999877929688,911.5999755859376,11.289999961853027,16.45800018310547,66.19999694824219,394.75,1007.25,514.5
590,2018-05-10,2300.0,2758.0,84.55999755859375,1320.800048828125,138.60000610351562,65.4749984741211,3.0924999713897705,116.3000030517578,107.5250015258789,169.64999389648438,996.0999755859376,920.5,11.270000457763672,16.68000030517578,66.48999786376953,394.75,1013.25,507.75
591,2018-05-11,2300.0,2801.0,84.62000274658203,1319.0,138.4250030517578,65.30000305175781,3.095000028610229,115.25,107.625,169.35000610351562,987.4000244140624,922.4000244140624,11.220000267028809,16.676000595092773,67.48999786376953,389.75,994.75,489.5
592,2018-05-14,2300.0,2775.0,83.69999694824219,1316.5,135.39999389648438,65.25,3.0785000324249268,113.6500015258789,104.625,171.35000610351562,997.9000244140624,911.5,11.260000228881836,16.56999969482422,67.58999633789062,389.0,1013.0,480.5
593,2018-05-15,2300.0,2670.0,83.76000213623047,1288.9000244140625,133.5500030517578,74.7249984741211,3.0425000190734863,112.9000015258789,102.9749984741211,169.89999389648438,985.4000244140624,893.7999877929688,11.520000457763672,16.194000244140625,67.58000183105469,402.25,1018.75,493.5
594,2018-05-16,2300.0,2730.0,84.3499984741211,1290.199951171875,132.72500610351562,75.9000015258789,3.058500051498413,113.25,101.8249969482422,170.0500030517578,984.7000122070312,886.5,11.609999656677246,16.297000885009766,67.30000305175781,399.25,999.75,494.25
595,2018-05-17,2300.0,2639.0,85.02999877929688,1288.199951171875,133.10000610351562,76.4749984741211,3.07699990272522,113.8499984741211,103.0500030517578,169.9499969482422,979.7000122070312,889.0,11.5600004196167,16.413000106811523,67.26000213623047,395.25,995.0,497.5
596,2018-05-18,2300.0,2678.0,86.55000305175781,1290.199951171875,132.22500610351562,74.69999694824219,3.0510001182556152,113.9499969482422,102.4000015258789,166.1999969482422,962.4000244140624,883.4000244140625,11.65999984741211,16.386999130249023,67.02999877929688,402.5,998.5,518.25
597,2018-05-21,2300.0,2615.0,88.41999816894531,1290.199951171875,133.9250030517578,74.0,3.0855000019073486,120.1999969482422,104.9250030517578,167.4499969482422,992.5999755859376,896.7000122070312,12.100000381469728,16.45199966430664,66.8499984741211,402.75,1025.25,507.25
598,2018-05-22,2300.0,2589.0,87.3499984741211,1291.699951171875,133.9499969482422,73.125,3.11899995803833,120.8499984741211,104.9000015258789,168.5500030517578,989.0,905.7000122070312,12.149999618530272,16.507999420166016,66.51000213623047,404.75,1030.5,521.5
599,2018-05-23,2300.0,2618.0,86.95999908447266,1289.300048828125,134.89999389648438,74.5999984741211,3.060499906539917,119.3499984741211,105.4499969482422,169.0,973.2999877929688,897.7000122070312,12.350000381469728,16.33799934387207,66.3499984741211,408.5,1039.25,531.0
600,2018-05-24,2300.0,2603.0,87.45999908447266,1303.699951171875,136.39999389648438,74.82499694824219,3.0855000019073486,120.5500030517578,104.4000015258789,168.39999389648438,969.7000122070312,909.5,12.380000114440918,16.621000289916992,66.36000061035156,404.25,1035.75,530.25
601,2018-05-25,2300.0,2556.0,89.20999908447266,1303.300048828125,144.9250030517578,74.19999694824219,3.066999912261963,120.4000015258789,104.6500015258789,169.3000030517578,979.0,898.2000122070312,12.460000038146973,16.481000900268555,66.26000213623047,406.0,1041.5,543.0
602,2018-05-29,2300.0,2497.0,93.20999908447266,1298.699951171875,144.97500610351562,75.67500305175781,3.052000045776367,120.25,103.125,169.89999389648438,974.5,902.7999877929688,12.460000038146973,16.30500030517578,66.2699966430664,400.0,1030.5,536.5
603,2018-05-30,2305.0,2529.0,92.48999786376952,1301.5,148.5500030517578,77.32499694824219,3.059499979019165,120.3000030517578,106.125,162.6999969482422,976.0,906.5,12.600000381469728,16.479000091552734,66.0199966430664,393.5,1023.0,522.0
604,2018-05-31,2305.0,2454.0,93.1500015258789,1300.0999755859375,147.39999389648438,76.625,3.058000087738037,123.6999969482422,105.0500030517578,161.8000030517578,988.9000244140624,908.0999755859376,12.789999961853027,16.402000427246094,65.94999694824219,394.0,1018.5,526.25
605,2018-06-01,2305.0,2458.0,93.3000030517578,1294.800048828125,146.3249969482422,77.5999984741211,3.0915000438690186,122.75,104.9000015258789,165.3000030517578,1002.0999755859376,904.7000122070312,12.520000457763672,16.38800048828125,64.52999877929688,391.5,1021.25,523.25
606,2018-06-04,2305.0,2351.0,92.0999984741211,1293.0999755859375,144.85000610351562,77.57499694824219,3.126499891281128,121.5,104.7249984741211,165.1999969482422,1000.5,901.5,11.899999618530272,16.378999710083008,64.55999755859375,380.75,1001.75,505.25
607,2018-06-05,2305.0,2289.0,89.83999633789062,1297.5,146.125,76.5250015258789,3.190999984741211,119.4499969482422,107.1999969482422,165.0,998.7000122070312,899.2999877929688,12.020000457763672,16.490999221801758,64.77999877929688,383.75,1001.25,510.0
608,2018-06-06,2305.0,2296.0,90.9499969482422,1297.0999755859375,146.75,78.17500305175781,3.254499912261963,118.25,108.3000030517578,165.89999389648438,1027.0999755859375,905.5999755859376,12.199999809265137,16.642000198364258,65.16999816894531,378.25,994.25,519.75
609,2018-06-07,2305.0,2274.0,93.72000122070312,1298.699951171875,146.0749969482422,78.4000015258789,3.2679998874664307,115.6999969482422,108.375,164.85000610351562,1021.5,898.2999877929688,11.729999542236328,16.766000747680664,65.16999816894531,376.25,974.25,526.75
610,2018-06-08,2305.0,2393.0,94.94000244140624,1298.0999755859375,147.27499389648438,79.875,3.2929999828338623,117.25,110.0250015258789,159.1999969482422,1018.0,903.7000122070312,12.25,16.694000244140625,64.73999786376953,377.75,969.25,520.0
611,2018-06-11,2305.0,2372.0,94.75,1298.9000244140625,145.9499969482422,80.1500015258789,3.250499963760376,117.0999984741211,108.6500015258789,157.0,1028.800048828125,904.4000244140624,12.350000381469728,16.905000686645508,65.18000030517578,367.25,953.75,514.5
612,2018-06-12,2305.0,2413.0,95.20999908447266,1295.0999755859375,145.8000030517578,80.5250015258789,3.242500066757202,117.3499984741211,108.5250015258789,154.3000030517578,1027.5999755859375,899.5,12.350000381469728,16.849000930786133,65.4000015258789,377.5,954.0,534.5
613,2018-06-13,2305.0,2380.0,93.80999755859376,1296.9000244140625,145.64999389648438,81.0,3.247999906539917,116.3499984741211,107.9250030517578,153.25,1019.5,900.5,12.510000228881836,16.952999114990234,65.33999633789062,376.0,936.0,516.5
614,2018-06-14,2305.0,2450.0,93.41000366210938,1304.0,143.6750030517578,81.17500305175781,3.2165000438690186,115.6999969482422,106.25,155.5,1018.9000244140624,908.9000244140624,12.229999542236328,17.22599983215332,65.55999755859375,363.0,927.25,501.5
615,2018-06-15,2305.0,2552.0,90.72000122070312,1274.5999755859375,147.97500610351562,81.7249984741211,3.1410000324249268,115.1999969482422,108.4499969482422,159.89999389648438,993.7999877929688,885.7999877929688,12.020000457763672,16.45199966430664,65.38999938964844,361.25,905.5,499.5
616,2018-06-18,2305.0,2509.0,87.31999969482422,1276.199951171875,148.97500610351562,83.7249984741211,3.1034998893737797,114.4499969482422,108.3000030517578,158.0,994.9000244140624,881.9000244140625,11.989999771118164,16.41200065612793,65.30000305175781,356.0,908.5,490.0
617,2018-06-19,2305.0,2468.0,83.31999969482422,1275.5999755859375,149.625,81.875,3.046499967575073,114.0999984741211,108.5250015258789,156.89999389648438,970.2999877929688,862.9000244140625,11.84000015258789,16.30299949645996,65.01000213623047,353.75,889.0,477.75
618,2018-06-20,2305.0,2568.0,83.20999908447266,1271.199951171875,149.4250030517578,80.0250015258789,3.046499967575073,113.6500015258789,109.0250015258789,156.9499969482422,967.0999755859376,872.0999755859375,11.890000343322754,16.288999557495117,65.01000213623047,354.25,889.5,488.25
619,2018-06-21,2305.0,2509.0,83.20999908447266,1267.199951171875,148.47500610351562,80.4749984741211,3.025000095367432,112.5999984741211,108.6500015258789,155.39999389648438,955.5,861.2000122070312,11.869999885559082,16.305999755859375,64.93000030517578,357.0,880.5,495.25
620,2018-06-22,2305.0,2484.0,85.43000030517578,1267.4000244140625,149.1999969482422,79.82499694824219,3.032500028610229,113.8499984741211,108.2750015258789,160.6999969482422,956.2999877929688,871.2999877929688,12.050000190734863,16.43899917602539,64.88999938964844,357.25,894.5,491.25
